median_income,house_value
6.187000000000000277e+00,3.403999999999999915e+00
5.619399999999999729e+00,2.746999999999999886e+00
5.463899999999999757e+00,2.386000000000000121e+00
5.149799999999999933e+00,2.664000000000000146e+00
5.838199999999999612e+00,3.302000000000000046e+00
4.650000000000000355e+00,2.068000000000000060e+00
4.381899999999999906e+00,2.092000000000000082e+00
3.722199999999999953e+00,1.957999999999999963e+00
5.285499999999999865e+00,2.535000000000000142e+00
4.337500000000000355e+00,2.418000000000000149e+00
5.213099999999999845e+00,2.524999999999999911e+00
6.004999999999999893e+00,2.638999999999999790e+00
5.051899999999999835e+00,2.270000000000000018e+00
4.823699999999999655e+00,2.209000000000000075e+00
5.249699999999999811e+00,2.592999999999999972e+00
4.125000000000000000e+00,2.325000000000000178e+00
4.600500000000000256e+00,2.315999999999999837e+00
3.518699999999999939e+00,2.093999999999999861e+00
3.000000000000000000e+00,2.232000000000000206e+00
3.493399999999999839e+00,2.099000000000000199e+00
2.986099999999999977e+00,2.081999999999999851e+00
2.536200000000000010e+00,2.037999999999999812e+00
3.302099999999999813e+00,1.957000000000000073e+00
3.096400000000000041e+00,1.905000000000000027e+00
2.851199999999999957e+00,1.810000000000000053e+00
3.347799999999999887e+00,1.848999999999999977e+00
2.395799999999999930e+00,1.907999999999999918e+00
3.529500000000000082e+00,2.422000000000000153e+00
4.803600000000000314e+00,1.883000000000000007e+00
3.850999999999999979e+00,1.834999999999999964e+00
4.066200000000000259e+00,2.041999999999999815e+00
4.604199999999999626e+00,2.519000000000000128e+00
2.200000000000000178e+00,1.875000000000000000e+00
4.116399999999999615e+00,1.981999999999999984e+00
3.950000000000000178e+00,2.189999999999999947e+00
4.913499999999999979e+00,2.750000000000000000e+00
2.835500000000000131e+00,2.454000000000000181e+00
3.250000000000000000e+00,1.774999999999999911e+00
2.830099999999999838e+00,1.715999999999999970e+00
3.715899999999999981e+00,1.832999999999999963e+00
2.562500000000000000e+00,1.750000000000000000e+00
3.804699999999999971e+00,1.566999999999999948e+00
3.375000000000000000e+00,1.574999999999999956e+00
3.244000000000000217e+00,1.798000000000000043e+00
4.026799999999999713e+00,2.055000000000000160e+00
3.390600000000000058e+00,1.788999999999999924e+00
5.546100000000000030e+00,2.625000000000000000e+00
3.370999999999999996e+00,1.649999999999999911e+00
3.531299999999999883e+00,1.596999999999999975e+00
3.662999999999999812e+00,1.582999999999999963e+00
2.875000000000000000e+00,1.447999999999999954e+00
4.020199999999999996e+00,1.663000000000000034e+00
4.555299999999999905e+00,1.909999999999999920e+00
3.464300000000000157e+00,1.750000000000000000e+00
3.343100000000000183e+00,1.375000000000000000e+00
2.189799999999999969e+00,1.417000000000000037e+00
2.909699999999999953e+00,2.108999999999999986e+00
3.375000000000000000e+00,1.983000000000000096e+00
2.812500000000000000e+00,1.574000000000000066e+00
5.000000000000000000e+00,2.646999999999999797e+00
3.067299999999999915e+00,2.184000000000000163e+00
3.812500000000000000e+00,2.350999999999999979e+00
6.909600000000000186e+00,3.418000000000000149e+00
7.911999999999999922e+00,3.673000000000000043e+00
3.839300000000000157e+00,2.435000000000000053e+00
4.000000000000000000e+00,1.679000000000000048e+00
6.509500000000000064e+00,3.712000000000000188e+00
3.515600000000000058e+00,2.189000000000000057e+00
2.983000000000000096e+00,2.027000000000000135e+00
3.524000000000000021e+00,1.862000000000000099e+00
3.110300000000000065e+00,1.889000000000000012e+00
3.578100000000000058e+00,1.800000000000000044e+00
3.168200000000000127e+00,2.027000000000000135e+00
2.610100000000000087e+00,1.816999999999999948e+00
3.693200000000000038e+00,1.667999999999999927e+00
3.458299999999999930e+00,1.836999999999999966e+00
3.903200000000000003e+00,2.180000000000000160e+00
4.020800000000000374e+00,1.915000000000000036e+00
3.554699999999999971e+00,1.947000000000000064e+00
4.585899999999999643e+00,1.872000000000000108e+00
2.632099999999999884e+00,2.230999999999999872e+00
3.395000000000000018e+00,2.713000000000000078e+00
3.970200000000000173e+00,1.941000000000000059e+00
5.004299999999999748e+00,1.903999999999999915e+00
4.465900000000000425e+00,1.891000000000000014e+00
3.662500000000000089e+00,1.846000000000000085e+00
3.886400000000000077e+00,1.973000000000000087e+00
3.458299999999999930e+00,1.925999999999999934e+00
3.781299999999999883e+00,1.921999999999999931e+00
2.991699999999999804e+00,1.945999999999999952e+00
4.437500000000000000e+00,1.935000000000000053e+00
4.000000000000000000e+00,2.025999999999999801e+00
2.386899999999999800e+00,8.329999999999999627e-01
4.760900000000000354e+00,2.125999999999999890e+00
5.485800000000000232e+00,1.877999999999999892e+00
4.397100000000000009e+00,2.056999999999999940e+00
4.010900000000000354e+00,1.929000000000000048e+00
4.386400000000000077e+00,2.052000000000000046e+00
4.284099999999999575e+00,2.133999999999999897e+00
5.131199999999999761e+00,1.836000000000000076e+00
2.995800000000000018e+00,1.784000000000000030e+00
3.636400000000000077e+00,2.192000000000000171e+00
2.795500000000000096e+00,1.830999999999999961e+00
2.950699999999999878e+00,1.570999999999999952e+00
3.437500000000000000e+00,1.578000000000000069e+00
2.875000000000000000e+00,1.616999999999999993e+00
3.034499999999999975e+00,1.520999999999999908e+00
2.678999999999999826e+00,1.449000000000000066e+00
2.992199999999999971e+00,1.798999999999999932e+00
4.104199999999999626e+00,1.790999999999999925e+00
2.583299999999999930e+00,1.598999999999999977e+00
2.155199999999999783e+00,1.614000000000000101e+00
2.327399999999999913e+00,1.703999999999999959e+00
2.420599999999999863e+00,1.375000000000000000e+00
3.906299999999999883e+00,1.784000000000000030e+00
2.646399999999999864e+00,1.552000000000000046e+00
3.464300000000000157e+00,1.608999999999999986e+00
2.397299999999999986e+00,1.673000000000000043e+00
6.500000000000000000e+00,3.399999999999999911e+00
6.057400000000000340e+00,4.309999999999999609e+00
3.895799999999999930e+00,3.011000000000000121e+00
4.781299999999999883e+00,2.419000000000000039e+00
3.282900000000000151e+00,1.625000000000000000e+00
5.316900000000000404e+00,2.991999999999999993e+00
6.257900000000000240e+00,3.154999999999999805e+00
5.170099999999999696e+00,2.168000000000000149e+00
3.250000000000000000e+00,2.181000000000000050e+00
3.179600000000000204e+00,1.703000000000000069e+00
2.419599999999999973e+00,2.750000000000000000e+00
2.656299999999999883e+00,1.840999999999999970e+00
9.637000000000000011e-01,1.600000000000000089e+00
2.335700000000000109e+00,1.750000000000000000e+00
3.511400000000000077e+00,1.975000000000000089e+00
3.312500000000000000e+00,1.500000000000000000e+00
2.404199999999999893e+00,2.056000000000000050e+00
2.832199999999999829e+00,1.703000000000000069e+00
2.515600000000000058e+00,1.909000000000000030e+00
3.403200000000000003e+00,1.969000000000000083e+00
2.535000000000000142e+00,1.739999999999999991e+00
2.577199999999999935e+00,1.701999999999999957e+00
3.096200000000000063e+00,1.808999999999999941e+00
2.956399999999999917e+00,1.504999999999999893e+00
3.125000000000000000e+00,1.671000000000000041e+00
2.950000000000000178e+00,1.489000000000000101e+00
4.379999999999999893e+00,1.963999999999999968e+00
4.041699999999999626e+00,1.911000000000000032e+00
3.799999999999999822e+00,1.875000000000000000e+00
3.483900000000000219e+00,1.806000000000000050e+00
4.058799999999999741e+00,1.828000000000000069e+00
4.197400000000000020e+00,1.792999999999999927e+00
3.600000000000000089e+00,1.794000000000000039e+00
4.267000000000000348e+00,2.103000000000000203e+00
4.238599999999999923e+00,1.923000000000000043e+00
5.579699999999999882e+00,1.981000000000000094e+00
4.068200000000000038e+00,1.961999999999999966e+00
3.173399999999999999e+00,1.816000000000000059e+00
4.793300000000000338e+00,1.868999999999999995e+00
4.812500000000000000e+00,1.883000000000000007e+00
3.867599999999999927e+00,1.840000000000000080e+00
3.939499999999999780e+00,1.846999999999999975e+00
3.243399999999999839e+00,1.798999999999999932e+00
3.091699999999999893e+00,1.671999999999999931e+00
3.064499999999999780e+00,1.653999999999999915e+00
2.701900000000000190e+00,1.540000000000000036e+00
3.111499999999999932e+00,1.534999999999999920e+00
3.472199999999999953e+00,1.354000000000000092e+00
2.222199999999999953e+00,1.582999999999999963e+00
6.110400000000000276e+00,2.407000000000000028e+00
4.273299999999999876e+00,1.806999999999999940e+00
3.246500000000000163e+00,2.306000000000000050e+00
3.241699999999999804e+00,2.108000000000000096e+00
3.875000000000000000e+00,1.653000000000000025e+00
6.050099999999999589e+00,2.541999999999999815e+00
6.823299999999999699e+00,3.326000000000000068e+00
6.350100000000000300e+00,3.500000000000000000e+00
2.671899999999999942e+00,1.612000000000000099e+00
3.875000000000000000e+00,1.792999999999999927e+00
2.562500000000000000e+00,1.542999999999999927e+00
3.016000000000000014e+00,1.618000000000000105e+00
2.769400000000000084e+00,1.618999999999999995e+00
3.681799999999999962e+00,1.653999999999999915e+00
2.138199999999999878e+00,1.665999999999999925e+00
3.730300000000000171e+00,1.497000000000000108e+00
3.875000000000000000e+00,1.620999999999999996e+00
3.048900000000000166e+00,1.526000000000000023e+00
2.820300000000000029e+00,1.951999999999999957e+00
4.389700000000000379e+00,1.905999999999999917e+00
4.714299999999999713e+00,1.937999999999999945e+00
4.687500000000000000e+00,2.005999999999999783e+00
3.209099999999999842e+00,1.500000000000000000e+00
4.275000000000000355e+00,1.852999999999999980e+00
4.130200000000000315e+00,1.727000000000000091e+00
3.089999999999999858e+00,1.741000000000000103e+00
4.541699999999999626e+00,1.943999999999999950e+00
4.663499999999999979e+00,2.067000000000000171e+00
4.442700000000000315e+00,2.044999999999999929e+00
4.530300000000000438e+00,1.750000000000000000e+00
2.375000000000000000e+00,1.375000000000000000e+00
3.817099999999999937e+00,1.872000000000000108e+00
4.528100000000000236e+00,1.735999999999999988e+00
4.345600000000000129e+00,1.629999999999999893e+00
3.486099999999999977e+00,3.315999999999999837e+00
5.231200000000000294e+00,1.975999999999999979e+00
3.670799999999999841e+00,1.979000000000000092e+00
3.887500000000000178e+00,2.281000000000000139e+00
3.916700000000000070e+00,1.895000000000000018e+00
3.906299999999999883e+00,1.842000000000000082e+00
3.789499999999999869e+00,1.808999999999999941e+00
3.799999999999999822e+00,1.719999999999999973e+00
5.730900000000000105e+00,1.778999999999999915e+00
4.114099999999999646e+00,1.731000000000000094e+00
5.283800000000000274e+00,1.725999999999999979e+00
3.347900000000000098e+00,1.820999999999999952e+00
3.141999999999999904e+00,1.794999999999999929e+00
3.761400000000000077e+00,1.760000000000000009e+00
4.250000000000000000e+00,1.925999999999999934e+00
3.933800000000000185e+00,1.826999999999999957e+00
2.515800000000000036e+00,1.348999999999999977e+00
2.480799999999999894e+00,1.576000000000000068e+00
4.708300000000000374e+00,1.909000000000000030e+00
4.165199999999999569e+00,1.582000000000000073e+00
3.554100000000000037e+00,3.500000000000000000e+00
3.803599999999999870e+00,1.582000000000000073e+00
3.825899999999999856e+00,1.461000000000000076e+00
3.233099999999999863e+00,2.266999999999999904e+00
4.710899999999999643e+00,1.987000000000000099e+00
4.246800000000000352e+00,2.212000000000000188e+00
6.395999999999999908e+00,2.084999999999999964e+00
3.812500000000000000e+00,2.041999999999999815e+00
3.285699999999999843e+00,1.931999999999999940e+00
3.892900000000000027e+00,2.095000000000000195e+00
3.726199999999999957e+00,1.649000000000000021e+00
4.012500000000000178e+00,1.614000000000000101e+00
4.171899999999999942e+00,1.870000000000000107e+00
4.285700000000000287e+00,1.903999999999999915e+00
3.645799999999999930e+00,1.566000000000000059e+00
2.687500000000000000e+00,1.572999999999999954e+00
3.729200000000000070e+00,1.681000000000000050e+00
4.591300000000000381e+00,1.776000000000000023e+00
3.862499999999999822e+00,2.088999999999999968e+00
3.361099999999999977e+00,1.691999999999999948e+00
2.897100000000000009e+00,1.639000000000000012e+00
4.032600000000000406e+00,1.647000000000000020e+00
4.068200000000000038e+00,1.568999999999999950e+00
5.364399999999999835e+00,1.687999999999999945e+00
4.701900000000000190e+00,1.741000000000000103e+00
5.639999999999999680e+00,2.064999999999999947e+00
3.793099999999999916e+00,2.039000000000000146e+00
4.645800000000000374e+00,2.169999999999999929e+00
3.693999999999999950e+00,1.596000000000000085e+00
2.652000000000000135e+00,1.598000000000000087e+00
3.500000000000000000e+00,1.542999999999999927e+00
3.238599999999999923e+00,1.495999999999999996e+00
5.097000000000000419e+00,1.885999999999999899e+00
4.387500000000000178e+00,2.384999999999999787e+00
4.625000000000000000e+00,2.353000000000000203e+00
5.040600000000000414e+00,2.613999999999999879e+00
5.870400000000000063e+00,2.343999999999999861e+00
5.322600000000000442e+00,2.317000000000000171e+00
4.235000000000000320e+00,1.562999999999999945e+00
4.825000000000000178e+00,2.220000000000000195e+00
5.521799999999999820e+00,2.544000000000000039e+00
6.511599999999999611e+00,2.443000000000000060e+00
6.066099999999999604e+00,2.470000000000000195e+00
6.007399999999999629e+00,2.365000000000000213e+00
4.621100000000000207e+00,1.514000000000000012e+00
5.224999999999999645e+00,2.137000000000000011e+00
5.342800000000000438e+00,2.435999999999999943e+00
3.746199999999999974e+00,2.125000000000000000e+00
4.572099999999999831e+00,2.146999999999999797e+00
3.692299999999999915e+00,2.132000000000000117e+00
4.678600000000000314e+00,2.560000000000000053e+00
2.875000000000000000e+00,2.375000000000000000e+00
3.361699999999999910e+00,1.780999999999999917e+00
5.757900000000000240e+00,2.318000000000000060e+00
2.970600000000000129e+00,1.479000000000000092e+00
3.902200000000000113e+00,1.917000000000000037e+00
4.614600000000000257e+00,2.475999999999999979e+00
5.719199999999999839e+00,2.834999999999999964e+00
3.683199999999999807e+00,2.169000000000000039e+00
6.207300000000000040e+00,2.825000000000000178e+00
5.815100000000000158e+00,2.955999999999999961e+00
5.832200000000000273e+00,2.818000000000000060e+00
5.627699999999999925e+00,2.697999999999999954e+00
5.287899999999999601e+00,2.311999999999999833e+00
6.561499999999999666e+00,3.182999999999999829e+00
5.675799999999999734e+00,2.533999999999999808e+00
6.104700000000000237e+00,2.782000000000000028e+00
3.571400000000000130e+00,3.000000000000000000e+00
6.082399999999999807e+00,2.734999999999999876e+00
4.359399999999999942e+00,2.233999999999999986e+00
5.573699999999999655e+00,2.145000000000000018e+00
4.896200000000000330e+00,2.201999999999999957e+00
4.697799999999999976e+00,2.403000000000000025e+00
4.425900000000000389e+00,1.580000000000000071e+00
3.300800000000000178e+00,2.241999999999999993e+00
4.568699999999999761e+00,1.772000000000000020e+00
3.817899999999999849e+00,2.161000000000000032e+00
5.000000000000000000e+00,2.697000000000000064e+00
4.339299999999999713e+00,2.311999999999999833e+00
4.138700000000000045e+00,1.625000000000000000e+00
4.805200000000000138e+00,2.540000000000000036e+00
4.634900000000000020e+00,1.961999999999999966e+00
3.168000000000000149e+00,1.893999999999999906e+00
3.132600000000000051e+00,2.208000000000000185e+00
2.907399999999999984e+00,2.137999999999999901e+00
8.399599999999999511e+00,4.429000000000000270e+00
6.647800000000000153e+00,3.334000000000000075e+00
6.628999999999999559e+00,3.524000000000000021e+00
6.217900000000000205e+00,3.052999999999999936e+00
5.761000000000000121e+00,2.596000000000000085e+00
4.664100000000000357e+00,2.488999999999999879e+00
6.759900000000000020e+00,3.560000000000000053e+00
3.990899999999999892e+00,2.359999999999999876e+00
4.295499999999999652e+00,2.188000000000000167e+00
4.961500000000000021e+00,2.279999999999999805e+00
2.619800000000000129e+00,2.358999999999999986e+00
4.713499999999999801e+00,2.032000000000000028e+00
